name,price,url,timestamp,cpu_name,cpu_score,gpu_name,gpu_score,ram_gb,ssd_gb,combined_score
"Lenovo V15 G5 IRL 15.6"" (Core 7-240H)",882.47,https://www.skroutz.gr/s/67650999/lenovo-v15-g5-irl-15-6-ips-fhd-core-7-240h-8gb-250gb-ssd-w11-pro-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,0,0,4.0
"Gigabyte A18 18"" (Ryzen 7-260/16GB/512GB)",2019.54,https://www.skroutz.gr/s/67607272/gigabyte-a18-18-ips-qhd-165hz-ryzen-7-260-16gb-512gb-ssd-1tb-ssd-geforce-rtx-5060-no-os-us-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,16,512,4.0
"Dell Pro 16 Plus 16"" (Ultra 5/16GB)",1180.07,https://www.skroutz.gr/s/66786102/dell-pro-16-plus-16-ips-fhd-ultra-5-236v-16gb-250gb-ssd-w11-pro-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,16,0,4.0
"Asus VivoBook S14 14"" (Core 5-210H/16GB/1TB)",790.16,https://www.skroutz.gr/s/67453662/asus-vivobook-s14-14-fhd-core-5-210h-16gb-1tb-ssd-no-os-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,16,1000,4.0
"HP EliteBook 860 G11 16"" (Ultra 5-125H/16GB/1.0TB)",1143.5,https://www.skroutz.gr/s/59835494/hp-elitebook-860-g11-16-ips-fhd-ultra-5-125h-16gb-1-0tb-ssd-w11-pro-international-english-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 5 125H,105,Integrated Graphics,15,16,0,60.0
"HP EliteBook 8 G1i 14"" (Ultra 7-256V/16GB/512GB)",1398.78,https://www.skroutz.gr/s/67451402/hp-elitebook-8-g1i-14-ips-oled-ultra-7-256v-16gb-512gb-ssd-w11-pro-gr-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 256V,0,Integrated Graphics,15,16,512,7.5
"Lenovo IdeaPad Slim 15.3"" (Ryzen 5-150/16GB/512GB)",616.35,https://www.skroutz.gr/s/67057470/lenovo-ideapad-slim-15-3-ips-fhd-ryzen-5-150-16gb-512gb-ssd-w11-home-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,16,512,4.0
"Lenovo IdeaPad Slim 3 16IRH10 16"" (i7-13620H)",659.01,https://www.skroutz.gr/s/60246305/lenovo-ideapad-slim-3-16irh10-16-ips-fhd-i7-13620h-8gb-512gb-ssd-no-os-cosmic-blue-uk-keyboard.html,2026-07-05 02:43:57,Intel Core i7-13620H,125,Integrated Graphics,15,0,0,70.0
"Dell 14 Plus DB04250 14"" (Ultra 5-226V/16GB)",1717.4,https://www.skroutz.gr/s/66218832/dell-14-plus-db04250-14-ips-fhd-touchscreen-ultra-5-226v-16gb-250gb-ssd-w11-pro-international-english-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 5 226V,0,Integrated Graphics,15,16,0,7.5
"HP EliteBook 6 G1i 14"" (Ultra 5-225U/24GB/512GB)",998.55,https://www.skroutz.gr/s/67606623/hp-elitebook-6-g1i-14-ips-fhd-ultra-5-225u-24gb-512gb-ssd-w11-pro-gr-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 5 225U,0,Integrated Graphics,15,24,512,7.5
"Lenovo ThinkPad L14 Gen 6 14"" (Ryzen 5 Pro-215/16GB/512GB)",1640.41,https://www.skroutz.gr/s/67285981/lenovo-thinkpad-l14-gen-6-14-ips-fhd-ryzen-5-pro-215-16gb-512gb-ssd-w11-pro-us-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,16,512,4.0
"Lenovo ThinkPad E14 Gen 5 (Intel) 14"" (i5-1335U/256GB)",903.0,https://www.skroutz.gr/s/65023932/lenovo-thinkpad-e14-gen-5-intel-14-ips-fhd-i5-1335u-8gb-256gb-ssd-w11-pro-graphite-black-uk-keyboard.html,2026-07-05 02:43:57,Intel Core i5-1335U,70,Integrated Graphics,15,0,256,42.5
"HP Omen 16 16"" (Ryzen 9-8940HX/32GB/1TB)",1751.57,https://www.skroutz.gr/s/67059609/hp-omen-16-ap0047nn-16-ips-fhd-144hz-ryzen-9-8940hx-32gb-1tb-ssd-geforce-rtx-5060-no-os-international-english-keyboard.html,2026-07-05 02:43:57,AMD Ryzen 9 8940HX,0,Integrated Graphics,18,32,1000,9.0
"HP OmniBook 5 AI 16"" (Ultra 7-255U/16GB)",799.0,https://www.skroutz.gr/s/66272342/hp-omnibook-5-ai-16-ips-fhd-touchscreen-ultra-7-255u-16gb-1-0tb-ssd-w11-home-us-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 255U,0,Integrated Graphics,15,16,0,7.5
"Lenovo ThinkBook 16p G6 IAX 16"" (Ultra 9-275HX/32GB/1TB)",2915.97,https://www.skroutz.gr/s/67538316/lenovo-thinkbook-16p-g6-iax-16-ips-165hz-ultra-9-275hx-32gb-1tb-ssd-geforce-rtx-5060-w11-pro-luna-grey-us-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 9 275HX,0,Integrated Graphics,15,32,1000,7.5
"Dell Pro 15 Essential PV15255 15.6"" (Ryzen 5-7520U/512GB)",642.59,https://www.skroutz.gr/s/65136229/dell-pro-15-essential-pv15255-15-6-fhd-120hz-ryzen-5-7520u-8gb-512gb-ssd-w11-pro-us-keyboard.html,2026-07-05 02:43:57,AMD Ryzen 5 7520U,38,Integrated Graphics,18,0,512,28.0
"Dell Vostro 3420 14"" (i7-1165G7/16GB/512GB)",1185.75,https://www.skroutz.gr/s/35711193/Dell-Vostro-3420-14-FHD-i7-1165G7-16GB-512GB-SSD-W10-Pro-GR-Keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,16,512,4.0
"Dell Pro 14 Plus 14"" (Ultra 5)",1197.63,https://www.skroutz.gr/s/66061345/dell-pro-14-plus-14-ips-fhd-ultra-5-236v-16gb-250gb-ssd-w11-pro-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,0,0,4.0
"Dell Pro 16 Plus PB16250 16"" (Ultra 5)",1187.46,https://www.skroutz.gr/s/65937671/dell-pro-16-plus-pb16250-16-fhd-ultra-5-236v-16gb-512gb-ssd-linux-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,0,0,4.0
"Dell Pro 16 16"" (Core 5-120U/8GB/1TB)",1243.1,https://www.skroutz.gr/s/67651457/dell-pro-16-16-ips-fhd-core-5-120u-8gb-1tb-ssd-w11-pro-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,8,1000,4.0
"Dell Pro 16 Plus PB16250 16"" (Core 5)",1150.05,https://www.skroutz.gr/s/66931064/dell-pro-16-plus-pb16250-16-ips-fhd-core-5-120u-16gb-512gb-ssd-w11-pro-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,0,0,4.0
"Dell Pro 14 14"" (Ultra 5-235U/16GB/512GB)",1299.93,https://www.skroutz.gr/s/66201945/dell-pro-14-14-fhd-ultra-5-235u-16gb-512gb-ssd-w11-pro-us-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 5 235U,0,Integrated Graphics,15,16,512,7.5
"Dell Pro 14 Plus PB14250 14"" (Ultra 5)",1351.6,https://www.skroutz.gr/s/66265240/dell-pro-14-plus-pb14250-14-ips-fhd-ultra-5-236v-16gb-250gb-ssd-w11-pro-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,0,0,4.0
"Dell Pro 16 Plus 16"" (Ultra 7)",1403.27,https://www.skroutz.gr/s/66788369/dell-pro-16-plus-16-ips-fhd-ultra-7-266v-16gb-250gb-ssd-w11-pro-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,0,0,4.0
"Dell Pro 16 Plus PB16250 16"" (Ultra 7)",1413.85,https://www.skroutz.gr/s/65938410/dell-pro-16-plus-pb16250-16-fhd-ultra-7-266v-16gb-512gb-ssd-linux-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,0,0,4.0
"Dell 16 Plus PB16250 16"" (Core 5-120U/16GB/2TB)",1519.0,https://www.skroutz.gr/s/66249449/dell-16-plus-pb16250-16-ips-fhd-core-5-120u-16gb-2tb-ssd-w11-pro-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,16,2000,4.0
"Dell Pro 14 Plus PB14250 14"" (Ultra 7)",1399.8,https://www.skroutz.gr/s/66824392/dell-pro-14-plus-pb14250-14-ips-fhd-ultra-7-266v-16gb-512gb-ssd-linux-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,0,0,4.0
"Dell Pro 14 Plus 14"" (Ultra 7)",1533.47,https://www.skroutz.gr/s/66061265/dell-pro-14-plus-14-ips-fhd-ultra-7-266v-16gb-512gb-ssd-w11-pro-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,0,0,4.0
"Dell Dell Pro 16 Plus PB16250 16"" (Ultra 5-235U/32GB/250GB)",1551.03,https://www.skroutz.gr/s/66312746/dell-dell-pro-16-plus-pb16250-16-ips-fhd-ultra-5-235u-32gb-250gb-ssd-w11-pro-international-english-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 5 235U,0,Integrated Graphics,15,32,250,7.5
"Dell 16 Plus DB16250 16"" (Ultra 9-288V/32GB)",1917.8,https://www.skroutz.gr/s/60791713/dell-16-plus-db16250-16-qhd-ultra-9-288v-32gb-2-0tb-ssd-w11-pro-ice-blue-international-english-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 9 288V,0,Integrated Graphics,15,32,0,7.5
"Dell Pro 13 Plus 13"" (Ultra 7-268V/32GB/512GB)",2258.25,https://www.skroutz.gr/s/62863878/dell-pro-13-plus-13-ips-fhd-ultra-7-268v-32gb-512gb-ssd-w11-pro-international-english-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 268V,0,Integrated Graphics,15,32,512,7.5
"Dell Alienware AC16250 16"" (Core 7-240H/1TB)",2219.9,https://www.skroutz.gr/s/63029876/dell-alienware-ac16250-16-qhd-core-7-240h-32gb-1tb-ssd-geforce-rtx-5060-w11-home-us-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,0,1000,4.0
"Dell Alienware 16x Aurora AC16251 16"" (Ultra 9-275HX)",3166.86,https://www.skroutz.gr/s/68282782/dell-alienware-16x-aurora-ac16251-16-qhd-240hz-ultra-9-275hx-32gb-1tb-ssd-geforce-rtx-5070-w11-home-international-english-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 9 275HX,0,Integrated Graphics,15,0,0,7.5
"Dell XPS 14 DA14260 14"" (Ultra 7-358H/32GB/1TB)",3384.02,https://www.skroutz.gr/s/68282642/dell-xps-14-da14260-14-ips-fhd-120hz-ultra-7-358h-32gb-1tb-ssd-w11-pro-graphite-international-english-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 358H,0,Integrated Graphics,15,32,1000,7.5
"Dell XPS 16 DA16260 16"" (Ultra 7-358H/32GB/1TB)",3463.25,https://www.skroutz.gr/s/68283048/dell-xps-16-da16260-16-ips-fhd-120hz-ultra-7-358h-32gb-1tb-ssd-w11-pro-graphite-international-english-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 358H,0,Integrated Graphics,15,32,1000,7.5
"Dell XPS 14 DA14260 14"" (Ultra 7-358H/32GB/1TB)",3509.66,https://www.skroutz.gr/s/68282729/dell-xps-14-da14260-14-oled-touchscreen-120hz-ultra-7-358h-32gb-1tb-ssd-w11-pro-graphite-international-english-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 358H,0,Integrated Graphics,15,32,1000,7.5
"Dell XPS 16 DA16260 16"" (Ultra 7-358H/32GB/1TB)",3685.5,https://www.skroutz.gr/s/68282917/dell-xps-16-da16260-16-oled-touchscreen-120hz-ultra-7-358h-32gb-1tb-ssd-w11-pro-graphite-international-english-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 358H,0,Integrated Graphics,15,32,1000,7.5
"Dell Alienware 16 Area-51 16"" (Ultra 9-275HX/32GB)",3682.17,https://www.skroutz.gr/s/64336841/dell-alienware-16-area-51-16-ips-qhd-240hz-ultra-9-275hx-32gb-1-0tb-ssd-geforce-rtx-5070-ti-w11-pro-us-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 9 275HX,0,Integrated Graphics,15,32,0,7.5
"HP 250R G10 15.6"" (Core 5-120U)",578.67,https://www.skroutz.gr/s/67652376/hp-250r-g10-15-6-ips-fhd-core-5-120u-8gb-250gb-ssd-w11-pro-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,0,0,4.0
"HP Omen 16 16"" (Core 7-240H/16GB/1TB)",1401.52,https://www.skroutz.gr/s/67059867/hp-omen-16-am0058nn-16-ips-fhd-144hz-core-7-240h-16gb-1tb-ssd-geforce-rtx-5050-no-os-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,16,1000,4.0
"Acer Chromebook Tab 311 D723N 10.95"" (Kompanio-512/8GB/128GB)",449.0,https://www.skroutz.gr/s/67392704/acer-chromebook-tab-311-d723n-10-95-ips-fhd-touchscreen-kompanio-512-8gb-128gb-ssd-chrome-os-uk-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,8,128,4.0
"Dell 14 Plus 14"" (Ultra 7)",1593.4,https://www.skroutz.gr/s/67651430/dell-14-plus-14-qhd-ultra-7-256v-16gb-1tb-ssd-w11-home-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,0,0,4.0
"Dell Pro Max 16 16"" (Ultra 7-265H)",2710.43,https://www.skroutz.gr/s/67651849/dell-pro-max-16-16-fhd-ultra-7-265h-8gb-250gb-ssd-w11-pro-international-english-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 265H,0,Integrated Graphics,15,0,0,7.5
"Lenovo Ideapad Slim 5 16AHP11 16"" (Ryzen 7-260/16GB/1TB)",960.1,https://www.skroutz.gr/s/67540347/lenovo-ideapad-slim-5-16ahp11-16-oled-fhd-ryzen-7-260-16gb-1tb-ssd-no-os-cosmic-blue-us-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,16,1000,4.0
"Asus V16 16"" (Core 7-240H)",1479.0,https://www.skroutz.gr/s/67249924/asus-v16-16-fhd-144hz-core-7-240h-16gb-512gb-ssd-geforce-rtx-5060-w11-home-matte-black-us-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,0,0,4.0
"Acer Nitro V 15 15.6"" (i7-13620H)",1225.53,https://www.skroutz.gr/s/67656126/acer-nitro-v-15-anv15-52-77s6-15-6-ips-fhd-165hz-i7-13620h-8gb-250gb-ssd-geforce-rtx-3050-w11-pro-international-english-keyboard.html,2026-07-05 02:43:57,Intel Core i7-13620H,125,Integrated Graphics,15,0,0,70.0
"Gigabyte A16 Gaming CVH 16"" (i7-13620H/32GB/1TB)",1790.77,https://www.skroutz.gr/s/67593959/gigabyte-a16-gaming-cvh-16-ips-fhd-165hz-i7-13620h-32gb-1tb-ssd-1tb-ssd-geforce-rtx-5060-w11-pro-international-english-keyboard.html,2026-07-05 02:43:57,Intel Core i7-13620H,125,Integrated Graphics,15,32,1000,70.0
"Dell Inspiron 14 2in1 7440 14"" (i5-1334U)",769.25,https://www.skroutz.gr/s/64962816/dell-inspiron-14-2in1-7440-14-fhd-touchscreen-i5-1334u-16gb-512gb-ssd-w11-home-us-keyboard.html,2026-07-05 02:43:57,Intel Core I5-1334U,0,Integrated Graphics,15,0,0,7.5
"Dell PC14250 14"" (Ultra 7)",1456.4,https://www.skroutz.gr/s/61745645/dell-pc14250-14-ips-fhd-ultra-7-255u-16gb-512gb-ssd-w11-pro-us-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,0,0,4.0
"HP Omen Max 16 16"" (Ultra 7-255HX/24GB/1TB)",2101.61,https://www.skroutz.gr/s/67334559/hp-omen-max-16-ah0074nn-16-ips-fhd-165hz-ultra-7-255hx-24gb-1tb-ssd-geforce-rtx-5070-no-os-international-english-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 255HX,0,Integrated Graphics,15,24,1000,7.5
"Asus Expertbook P1 15.6"" (i5/16GB)",899.47,https://www.skroutz.gr/s/65243780/asus-expertbook-p1-p1503cva-s70860w-15-6-fhd-i5-13420h-16gb-512gb-ssd-w11-home-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,16,0,4.0
"Dell Pro 14 Plus PB14255 14"" (Ryzen AI PRO 300 Series)",1015.38,https://www.skroutz.gr/s/62948362/dell-pro-14-plus-pb14255-14-ips-fhd-ryzen-ai-pro-300-series-5-340-16gb-512gb-ssd-w11-pro-gr-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,0,0,4.0
"Dell Pro Max 14 Premium MA14250 14"" (Ultra 7-265H/32GB/1TB)",2959.31,https://www.skroutz.gr/s/64997979/dell-pro-max-14-premium-ma14250-14-fhd-ultra-7-265h-32gb-1tb-ssd-rtx-pro-2000-blackwell-linux-international-english-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 265H,0,Integrated Graphics,15,32,1000,7.5
"Acer Nitro V 17 AI 17.3"" (Ryzen 7-260/32GB/1TB)",1948.51,https://www.skroutz.gr/s/67358899/acer-nitro-v-17-ai-r5kx-17-3-ips-fhd-180hz-ryzen-7-260-32gb-1tb-ssd-geforce-rtx-5060-linux-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,32,1000,4.0
"HP ZBook 8 G1i 14"" (Ultra 7-255H/1TB)",1850.0,https://www.skroutz.gr/s/65556363/hp-zbook-8-g1i-14-ips-fhd-ultra-7-255h-32gb-1tb-ssd-rtx-500-ada-w11-pro-gr-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 255H,0,Integrated Graphics,15,0,1000,7.5
"Asus Vivobook 14 14"" (Core 7-150U/16GB/512GB)",590.62,https://www.skroutz.gr/s/67607065/asus-vivobook-14-x1404va-eb1619-14-fhd-core-7-150u-16gb-512gb-ssd-w11-home-quiet-blue-us-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,16,512,4.0
"Dell 14 Plus DB14250 14"" (Ultra 7-256V/16GB/1TB)",2123.71,https://www.skroutz.gr/s/65204542/dell-14-plus-db14250-14-ips-fhd-touchscreen-ultra-7-256v-16gb-1tb-ssd-w11-pro-international-english-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 256V,0,Integrated Graphics,15,16,1000,7.5
"Lenovo ThinkPad T1g Gen 8 16"" (Ultra 9-285H/64GB/2.0TB)",9179.0,https://www.skroutz.gr/s/67487729/lenovo-thinkpad-t1g-gen-8-16-oled-touchscreen-120hz-ultra-9-285h-64gb-2-0tb-ssd-geforce-rtx-5070-w11-pro-us-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 9 285H,0,Integrated Graphics,15,64,0,7.5
"Dell DC15255 15"" (Ryzen 3-7320U/8GB/512GB)",692.0,https://www.skroutz.gr/s/67744112/dell-dc15255-15-fhd-120hz-ryzen-3-7320u-8gb-512gb-ssd-w11-home-us-keyboard.html,2026-07-05 02:43:57,AMD Ryzen 3 7320U,30,Integrated Graphics,18,8,512,24.0
"Dell DB16250 16"" (Ultra 7-256V/16GB/250GB)",1702.93,https://www.skroutz.gr/s/66151027/dell-db16250-16-qhd-ultra-7-256v-16gb-250gb-ssd-w11-pro-international-english-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 256V,0,Integrated Graphics,15,16,250,7.5
"Dell 16 Plus DB16250 16"" (Ultra 7-256V/16GB)",1332.0,https://www.skroutz.gr/s/67006437/dell-16-plus-db16250-16-ips-qhd-touchscreen-ultra-7-256v-16gb-512gb-ssd-w11-pro-gr-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 256V,0,Integrated Graphics,15,16,0,7.5
"Dell Pro 14 PC14250 14"" (Ultra 7-255U/16GB/512GB)",1515.0,https://www.skroutz.gr/s/64551391/dell-pro-14-pc14250-14-fhd-ultra-7-255u-16gb-512gb-ssd-w11-pro-platinum-silver-gr-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 255U,0,Integrated Graphics,15,16,512,7.5
"Lenovo IdeaPad 5 2-in-1 15IPH11 15.3"" (Ultra 7-355/8GB/512GB)",1849.0,https://www.skroutz.gr/s/67613224/lenovo-ideapad-5-2-in-1-15iph11-15-3-ips-fhd-touchscreen-ultra-7-355-8gb-512gb-ssd-w11-home-luna-grey-us-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 355,0,Integrated Graphics,15,8,512,7.5
"Asus ProArt P16 16"" (Ryzen AI 300-9 HX 370/64GB/2TB)",2972.0,https://www.skroutz.gr/s/64598429/asus-proart-p16-h7606wp-oled-sc116x-16-oled-uhd-touchscreen-ryzen-ai-300-series-9-hx-370-64gb-2tb-ssd-2tb-ssd-geforce-rtx-5070-w11-pro-nano-black-gr-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,64,2000,4.0
"Dell Pro 16 PC16250 16"" (i5-120U/16GB/512GB)",1253.99,https://www.skroutz.gr/s/66248451/dell-pro-16-pc16250-16-ips-fhd-i5-120u-16gb-512gb-ssd-linux-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,16,512,4.0
"Dell Pro 16 Plus PB16250 16"" (Ultra 5/512GB)",1532.81,https://www.skroutz.gr/s/61424654/dell-pro-16-plus-pb16250-16-fhd-ultra-5-236v-16gb-512gb-ssd-w11-pro-gr-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,0,512,4.0
"Dell Pro PC16250 16"" (Ultra 7-255U)",1566.19,https://www.skroutz.gr/s/61464130/dell-pro-pc16250-16-fhd-ultra-7-255u-16gb-512gb-ssd-w11-pro-us-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 255U,0,Integrated Graphics,15,0,0,7.5
"Dell Pro 15 Essential PV15250 15"" (Core 3-100U/512GB)",468.53,https://www.skroutz.gr/s/67734068/dell-pro-15-essential-pv15250-15-ips-fhd-120hz-core-3-100u-8gb-512gb-ssd-linux-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,0,512,4.0
"Dell DC16251 16"" (Core 7-150U)",1058.13,https://www.skroutz.gr/s/66052932/dell-dc16251-16-ips-fhd-core-7-150u-8gb-250gb-ssd-iris-xe-graphics-w11-pro-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,0,0,4.0
"Dell Alienware 16X Aurora AC16251 16"" (Ultra 9-275HX/2.0TB)",3276.86,https://www.skroutz.gr/s/64176218/dell-alienware-16x-aurora-ac16251-16-fhd-ultra-9-275hx-32gb-2-0tb-ssd-w11-home-us-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 9 275HX,0,Integrated Graphics,15,0,0,7.5
"Dell Inspiron 3530 15.6"" (i7-1355U/16GB)",689.01,https://www.skroutz.gr/s/48430611/Dell-Inspiron-3530-15-6-FHD-120Hz-i7-1355U-16GB-1TB-SSD-W11-Home-Carbon-Black-US-Keyboard.html,2026-07-05 02:43:57,Intel Core i7-1355U,75,Integrated Graphics,15,16,0,45.0
"Acer TravelMate P2 14 14"" (Ultra 5-125H/16GB/512GB)",767.02,https://www.skroutz.gr/s/67296523/acer-travelmate-p2-14-tmp214-75-g3-tco-14-ips-fhd-ultra-5-125h-16gb-512gb-ssd-w11-pro-us-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 5 125H,105,Integrated Graphics,15,16,512,60.0
"Microsoft Surface Laptop 7 15"" (Ultra 7-268V/32GB/512GB)",3043.0,https://www.skroutz.gr/s/67060222/microsoft-surface-laptop-7-15-touchscreen-120hz-ultra-7-268v-32gb-512gb-ssd-w11-pro-international-english-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 268V,0,Integrated Graphics,15,32,512,7.5
"Asus Vivobook 14 M1405NAQ-LY016W 14"" (Ryzen 5-150/16GB/512GB)",732.76,https://www.skroutz.gr/s/67324446/asus-vivobook-14-m1405naq-ly016w-14-ips-fhd-ryzen-5-150-16gb-512gb-ssd-w11-home-us-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,16,512,4.0
"Acer Predator Helios Neo 14 14.5"" (Ultra 7-255H/16GB/1.0TB)",2129.0,https://www.skroutz.gr/s/67367627/acer-predator-helios-neo-14-14-5-ips-qhd-165hz-ultra-7-255h-16gb-1-0tb-ssd-geforce-rtx-5060-w11-home-us-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 255H,0,Integrated Graphics,15,16,0,7.5
"Lenovo IdeaPad Slim 3 16ARP10 16"" (Ryzen 5-7535HS/16GB)",556.5,https://www.skroutz.gr/s/64861673/lenovo-ideapad-slim-3-16arp10-16-ips-fhd-ryzen-5-7535hs-16gb-512gb-ssd-no-os-luna-grey-us-keyboard.html,2026-07-05 02:43:57,AMD Ryzen 5 7535HS,82,Integrated Graphics,18,16,0,50.0
"HP 250R G10 15.6"" (Core 7-150U/512GB)",659.11,https://www.skroutz.gr/s/64595603/hp-250r-g10-15-6-fhd-core-7-150u-16gb-512gb-ssd-w11-pro-us-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,0,512,4.0
"Lenovo Yoga Slim 7 Ultra 14IPH11 14"" (Ultra 7-355/32GB/1.0TB)",2405.31,https://www.skroutz.gr/s/67285746/lenovo-yoga-slim-7-ultra-14iph11-14-oled-touchscreen-ultra-7-355-32gb-1-0tb-ssd-w11-home-international-english-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 355,0,Integrated Graphics,15,32,0,7.5
"Acer TravelMate X4 14"" (Ultra 5-226V/32GB/512GB)",1049.48,https://www.skroutz.gr/s/67296518/acer-travelmate-x4-14-fhd-ultra-5-226v-32gb-512gb-ssd-w11-pro-us-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 5 226V,0,Integrated Graphics,15,32,512,7.5
"Asus Vivobook 14 M1405NAQ 14"" (Ryzen 5-150/16GB/512GB)",912.74,https://www.skroutz.gr/s/67534736/asus-vivobook-14-m1405naq-ly015w-14-ips-fhd-ryzen-5-150-16gb-512gb-ssd-w11-home-us-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,16,512,4.0
"HP 15-fc0002nw 15.6"" (Ryzen 7-5825U/16GB/512GB)",598.5,https://www.skroutz.gr/s/67617717/hp-15-fc0002nw-15-6-fhd-ryzen-7-5825u-16gb-512gb-ssd-w11-home-natural-silver-us-keyboard.html,2026-07-05 02:43:57,AMD Ryzen 7 5825U,0,Integrated Graphics,18,16,512,9.0
"Asus Zenbook A14 14"" (Snapdragon-X2 Elite/32GB/1TB)",1779.81,https://www.skroutz.gr/s/67472930/asus-zenbook-a14-ux3407na-qd099w-14-oled-fhd-snapdragon-x2-elite-32gb-1tb-ssd-w11-home-iceland-gray-us-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,32,1000,4.0
"Dell 14 Plus 2in1 DB04250 14"" (Ultra 7-256V/16GB/1TB)",1119.0,https://www.skroutz.gr/s/63109494/dell-14-plus-2in1-db04250-14-fhd-touchscreen-ultra-7-256v-16gb-1tb-ssd-w11-home-ice-blue-international-english-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 256V,0,Integrated Graphics,15,16,1000,7.5
